objectId,rightAscension,declination,magnitudeU,magnitudeG,magnitudeR,magnitudeI,magnitudeZ,runId,rerunId,camCol,fieldId,specObjId,objectClass,redshift,plate,mjd,fiberId
1.237651495758E+18,120.332090810687,45.6844421633647,20.8268,19.5808,19.29217,19.23988,19.13827,1402,301,3,99,4141327126069794816,STAR,-6.385035E-05,3678,55208,972
1237663458852012544,321.266421705177,0.897839758350401,20.32776,19.83251,19.47823,19.10785,19.05871,4187,301,6,91,1156458951290677248,GALAXY,0.1830599,1027,52557,581
1237663458852209408,321.799457260268,0.85592102214739,19.88565,18.51455,17.94921,17.68686,17.37323,4187,301,6,94,1157534004270884864,GALAXY,0.04817027,1028,52884,396
1237663305843540736,358.710820853707,30.6509298111402,26.29658,21.56952,19.67984,18.90642,18.48719,4152,301,1,87,7332101646338775040,GALAXY,0.3892824,6512,56567,878
1237655691944133376,231.087335993568,-2.0588472992209,23.32537,21.01405,20.55371,20.40864,20.39182,2379,301,3,146,1040362890420316160,QSO,3.101798,924,52409,114
1237663458853191936,324.02462673281,0.840263173423807,23.9958,19.54861,18.40163,17.81318,17.57051,4187,301,6,109,1113640118721210368,GALAXY,0.3512178,989,52468,455
1237663458851554560,320.266927099426,0.881357514704559,24.3245,22.31109,21.75901,21.28722,20.89814,4187,301,6,84,10384251114984069120,GALAXY,0.8860241,9223,57927,277
1237663458852733696,322.899343465863,0.888553586010238,24.88943,22.66421,20.66814,19.65987,19.27724,4187,301,6,102,4722214791124637696,GALAXY,0.5226879,4194,55450,693
1237663458851947520,321.129225246105,0.925423752594997,24.74664,22.17729,20.32984,19.37917,18.93621,4187,301,6,90,4721093839456327680,GALAXY,0.5361146,4193,55476,711
1237663458853191936,323.980141987546,0.964855154148952,19.66747,18.48413,17.89156,17.49687,17.37899,4187,301,6,109,1113641493110745088,GALAXY,0.15142,989,52468,460
1237663458852209152,321.790218679588,0.978920822064037,23.88357,22.41434,20.63571,19.8535,19.574,4187,301,6,94,4721137545043531776,GALAXY,0.4586366,4193,55476,870
1237648705115979776,188.069151594575,0.453555407042747,18.20382,17.0243,16.63922,16.48968,16.39107,752,301,5,297,3287735006901856256,STAR,-9.760653E-05,2920,54562,390
1237680275798557184,4.56955438066757,26.8391231366672,22.35369,20.77266,19.02411,18.35676,17.90923,8103,301,2,123,7070793087321397248,GALAXY,0.3333219,6280,56570,515
1237665567157780480,246.574102435,13.2827563945633,20.33221,19.25169,18.21484,17.7341,17.4289,4678,301,5,300,2479244848834570240,GALAXY,0.1945212,2202,53566,48
1237661388672598528,189.988622495578,58.575498375555,22.35298,21.48775,20.05299,19.31439,18.96118,3705,301,6,12,7696830541912627200,GALAXY,0.4482288,6836,56443,650
1237661388689376000,244.303028354973,40.4108159250199,22.50022,22.1021,20.57909,19.60908,18.98879,3705,301,6,268,5842514345960167424,GALAXY,0.5756608,5189,56074,799
1237659131682227200,243.263367703147,36.2476430136362,24.7431,23.49102,21.7664,20.53712,20.01841,3180,301,2,240,12084350084030158848,STAR,6.702914E-05,10733,58244,241
1237678860091130112,20.8820302820255,12.8041732017337,21.6868,20.88841,20.67273,20.63385,20.63314,7773,301,5,446,1.2468456503828E+19,QSO,2.585987,11074,58488,876
1237678860093686016,26.7813429670606,12.2652013367181,21.07778,20.89413,20.70052,20.53113,20.21886,7773,301,5,485,12444763126905460736,QSO,1.845159,11053,58437,696
1237678858480845056,21.5702862502873,11.549531241252,23.27966,19.87556,18.3475,17.80403,17.43774,7773,301,2,451,5256853700912371712,GALAXY,0.262129,4669,55831,98
1237661976015208960,196.321648279248,7.71712116679074,23.60919,21.91578,21.91162,21.88042,20.95505,3842,301,4,101,5447286363631409152,QSO,2.579529,4838,55686,664
1237678661427659008,8.44740727497947,4.6098580464895,21.19512,20.76142,20.87442,20.70557,20.69036,7727,301,3,122,10636572268522919936,QSO,1.684609,9447,58077,712
1237678661429101056,11.6867587490515,4.58960108857398,21.92316,21.73951,21.4913,21.56174,20.87618,7727,301,3,144,9852937680446576640,GALAXY,1.037654,8751,57685,682
1237654954817618432,256.087788483917,40.0045261282585,22.1546,21.87728,22.05496,21.32423,21.40173,2207,301,6,104,9619768107834038272,QSO,1.888364,8544,58281,288
1237651753996452096,148.338992381832,2.15099801744618,20.61935,19.35447,18.99975,18.83821,18.89554,1462,301,4,153,541696150789449728,STAR,0.0001608173,481,51908,503
1237663782589169920,5.48005214818325,-1.18166615842238,20.54134,18.96277,18.27187,17.97358,17.93845,4263,301,1,152,1225003062163171328,GALAXY,0.0679235,1088,52929,87
1237663782603260160,37.689421231434,-1.08345030935558,20.3138,18.59962,17.7076,17.32119,17.0409,4263,301,1,367,793792731460691968,GALAXY,0.09342973,705,52200,121
1237680272035808000,331.91214052647,19.1172934740775,20.60472,20.71157,20.65483,20.13027,20.47311,8102,301,3,52,8527724615497439232,QSO,1.723654,7574,56945,577
1237662341087166720,241.894609556152,26.9767707396755,18.48811,17.42064,16.94101,16.56986,16.40705,3927,301,4,97,1567262338397005824,GALAXY,0.05654717,1392,52822,35
1237662341088870912,245.456892599233,24.6361711885249,19.88671,17.99712,16.62543,16.11117,15.71841,3927,301,4,123,1773295710414858240,GALAXY,0.1920323,1575,53493,12
1237663782597951488,25.5021921416328,-1.24937292932631,24.70337,22.21227,21.34209,20.03629,19.13783,4263,301,1,286,4763737847646935040,STAR,-0.003153456,4231,55444,201
1237678595943891200,2.11493900727851,1.5162683040075,19.08228,18.10613,17.77351,17.62447,17.56927,7712,301,1,343,8840573332577605632,STAR,-7.249856E-05,7852,56987,26
1237678595945398272,5.437873763651,1.58918954464002,20.24444,19.56869,19.01917,18.61418,18.44639,7712,301,1,366,8842913368232974336,QSO,1.544989,7854,56989,347
1237661951346934272,228.375906530646,10.2376807969164,22.53633,21.65808,21.67136,21.78228,21.50387,3836,301,6,525,6175567687823153152,STAR,0.001636414,5485,56063,24
1237678802627526656,32.0527929348315,5.85725487067421,17.84361,16.27116,15.70148,15.5029,15.4428,7760,301,2,165,2596405237161945088,STAR,-7.714953E-05,2306,53726,291
1237673706114057472,112.069166236239,41.0649286793493,23.66629,23.00202,21.62712,20.36002,19.69272,6573,301,5,197,11997685476658272256,GALAXY,0.5863929,10656,58163,349
1237654948372873728,226.660055502207,59.9527140339408,26.21895,22.12666,20.4566,19.49478,19.15473,2206,301,2,69,7861047826217981952,GALAXY,0.5618066,6982,56444,53
1237654948374643456,232.693566581356,57.2618140693471,25.21929,26.3144,21.32222,20.29137,19.39786,2206,301,2,96,9482595510013679616,GALAXY,0.868935,8422,58219,969
1237673706652828160,117.575784871691,42.5511526080485,21.09113,20.82424,20.60292,20.52243,20.70307,6573,301,6,226,9317992552694306816,QSO,2.162507,8276,57067,163
1237673706654531840,122.682659576888,43.41995157885,21.42511,20.13054,19.80539,19.78959,19.49247,6573,301,6,252,9320294104117303296,QSO,2.747374,8278,56990,344
1237668294981976576,165.137649158262,19.7745716186272,22.66047,21.81071,20.09291,19.30033,18.9251,5313,301,6,42,6615842104924198912,GALAXY,0.4375406,5876,56042,197
1237680275263521280,9.33863513035715,26.3017676403918,21.0016,19.50506,18.16639,17.60248,17.19306,8103,301,1,151,7075362928162265088,GALAXY,0.2332101,6284,56310,756
1.237668310016E+18,233.485466134277,12.8997765046118,23.2567,21.14757,20.87496,20.65832,20.895,5317,301,2,67,5506986547323623424,STAR,0.0002962466,4891,55736,764
1237654381975110400,130.903052565838,47.8140683819803,24.05666,22.59955,21.45883,20.52264,20.02395,2074,301,3,85,5810875622214621184,QSO,1.50127,5161,55968,386
1237680246812508928,355.442882278443,19.9812649723441,22.16812,22.09582,20.29563,19.47772,18.80812,8096,301,4,199,6897406695640946688,GALAXY,0.4152111,6126,56269,523
1237680246813950464,358.930449853536,20.2116198217204,23.93197,22.1897,20.72569,19.71296,19.1639,8096,301,4,221,6898607912178178048,GALAXY,0.5301875,6127,56274,797
1237680246816768256,5.81436204381026,20.248448753408,20.06749,18.04499,16.96858,16.41392,16.00607,8096,301,4,264,6958269337699637248,GALAXY,0.08222613,6180,56301,756
1237657632186827008,139.167111160045,46.0524791773066,22.41071,20.55839,18.78467,18.11378,17.70916,2831,301,1,12,937973067513096192,GALAXY,0.3696249,833,52314,358
1237654602628530944,130.347657645454,3.77172800616088,22.33862,22.38015,20.59521,19.71211,19.16764,2125,301,6,77,4288606439185078272,GALAXY,0.4837418,3809,55533,195
1237654602632200448,138.615344212279,4.49088450108694,22.03935,20.30315,18.67265,18.10645,17.76581,2125,301,6,133,5398819894484817920,GALAXY,0.3021087,4795,55889,472
1237678617402017280,323.887633206794,0.635704096220857,23.17418,23.30967,22.34327,22.11525,21.46937,7717,301,1,88,5791699587338360832,GALAXY,0.07856558,5144,55829,256
1237667536937943552,160.559922066213,22.3576504322818,22.89382,22.13311,21.74633,21.63373,21.32352,5137,301,2,312,7235117570034259968,STAR,-0.0004739041,6426,56334,308
1237659326018290176,217.845934670054,55.8558854647733,23.934,21.42016,19.82801,18.84855,18.44875,3225,301,4,69,1307310849559390208,GALAXY,0.5077567,1161,52703,513
1237654954814604288,251.156387631871,45.8907933238957,23.12989,22.26236,21.7667,21.60318,21.34161,2207,301,6,58,9614176811966814208,GALAXY,0.20657,8539,58021,427
1237662335717540096,237.832702541766,32.4620166636329,17.38938,16.32273,16.03909,15.72988,15.5676,3926,301,2,83,1580850103143393280,GALAXY,0.05533288,1404,52825,315
1237659326564206080,243.424443585696,43.1892020761144,25.2874,23.51552,21.73925,20.81134,20.16566,3225,301,5,207,9598389197351442432,STAR,-4.902883E-05,8525,57900,336
1237663458852078592,321.394952549877,0.874719430111223,20.49406,19.47099,19.04634,18.71967,18.79194,4187,301,6,92,1157523284032514048,GALAXY,0.1415183,1028,52884,357
1237673706652434432,116.303082546654,42.4559803995346,18.47633,17.30546,17.24116,17.3278,17.37114,6573,301,6,220,9333948945297332224,STAR,-9.275888E-05,8290,57364,868
1237654954821354496,261.084597986148,32.4769165991243,21.55259,20.32244,20.013,19.91102,19.87102,2207,301,6,161,5631918555593463808,STAR,-0.001161779,5002,55710,608
1237661388692324608,249.870942717544,35.3152426295641,26.81379,23.57245,22.04745,20.86342,19.60014,3705,301,6,313,12284902654405269504,GALAXY,0.9077331,10911,58256,759
1237661388697829632,259.014436397656,25.4350795240276,24.79406,23.53096,21.44376,19.85253,19.24097,3705,301,6,397,5646612154058823680,GALAXY,0.7097242,5015,55707,815
1237661388672532992,189.757299346885,58.583482290282,21.65145,20.48661,19.31879,18.56172,18.05221,3705,301,6,11,7696829717278906368,GALAXY,0.5267822,6836,56443,647
1237668332026986496,217.940001459467,14.6083781640661,19.13548,18.55482,17.95603,17.68272,17.63717,5322,301,3,56,6154252554903771136,QSO,1.80268,5466,56033,304
1237678858464198912,342.697634059895,11.1076149435904,19.55744,17.46571,16.44621,15.97754,15.57301,7773,301,2,197,5685812775768840192,GALAXY,0.0820672,5050,56215,66
1237678858474749952,7.27335918300446,12.0079429289851,19.51252,17.58586,16.59778,16.18047,15.75792,7773,301,2,358,6969348015334381568,GALAXY,0.09274676,6190,56210,100
1237659131670561024,212.386083780205,51.2581085229403,20.09378,19.20333,18.9362,18.82965,18.78595,3180,301,2,62,7590971760943847424,STAR,-0.0003223436,6742,56415,562
1237662195610943744,217.057165583173,38.7317127296417,17.50494,16.25505,15.661,15.35973,15.07854,3893,301,5,338,1555011584319842304,GALAXY,0.02274525,1381,53089,523
1237662195612385536,220.791430722833,37.3207050375904,20.7576,18.73665,17.65459,17.18813,16.87087,3893,301,5,360,1556158100505913344,GALAXY,0.1460318,1382,53115,598
1237680275794428672,354.135264747276,26.4115505575458,22.36793,21.57771,20.9562,19.88385,19.58178,8103,301,2,60,7094311640586541056,GALAXY,0.6407046,6301,56543,59
1237680275798557696,4.68178854704479,26.7609657054099,22.41599,23.74643,22.53879,20.83914,19.81828,8103,301,2,123,8.626820306903E+18,GALAXY,0.9541966,7662,57358,637
1237663788486754304,110.450270593226,41.2277370262125,19.15152,17.88192,17.81419,17.83793,17.92105,4264,301,4,30,3608653593667805184,STAR,-5.458151E-05,3205,54848,525
1237663788488785920,113.058546209521,45.4987340316608,20.13932,19.76341,19.43428,19.2737,19.19585,4264,301,4,61,2101052152192460800,QSO,1.164513,1866,53314,447
1237663788497698816,132.017788474726,62.8345354488387,18.30466,16.27299,15.33813,14.92293,14.69998,4264,301,4,197,3697552133420326912,STAR,-0.0001126887,3284,54907,352
1237678661426217472,5.01187435387294,4.78469352000637,23.77954,22.22272,21.5029,21.35504,20.82929,7727,301,3,100,9846246597503244288,GALAXY,0.3883184,8745,57391,916
1237678661427790336,8.69260457833184,4.77556484553033,22.60899,21.57036,21.4736,21.58535,21.33126,7727,301,3,124,9850661691360303104,QSO,0.8135768,8749,57684,594
1237658206121492992,182.747050682665,51.1100668445847,25.43115,21.12792,19.28759,18.6919,18.35822,2964,301,6,312,7516726138330437632,GALAXY,0.3456853,6676,56389,794
1237658206121558528,182.912684946108,51.0510096150794,22.2856,20.12854,18.62584,18.06802,17.70373,2964,301,6,313,7523309464218523648,GALAXY,0.3827793,6682,56390,168
1237680247884153600,350.283165044705,20.548505054673,26.91349,22.87854,21.841,20.41355,19.69913,8096,301,6,167,8563678096506771456,GALAXY,0.6698867,7606,56977,303
1237650797286785536,130.204281055275,1.03929340006822,23.89543,21.99468,20.75919,20.19654,19.70128,1239,301,6,66,14104174121362675712,GALAXY,0.6100729,12527,58930,94
1237664854180495616,214.210506353887,34.554942032093,19.43437,17.71771,16.89771,16.50863,16.22072,4512,301,5,106,2070689690981263360,GALAXY,0.08344515,1839,53471,581
1237664854187442432,231.530952981032,28.6347048499053,20.37143,18.49298,17.65357,17.25983,16.93766,4512,301,5,212,2078583371612579840,GALAXY,0.06893388,1846,54173,626
1237664854187508224,231.648853143897,28.5152681082924,22.36175,20.89904,19.96489,19.14567,18.70463,4512,301,5,213,4457597530533025792,STAR,-3.18967E-05,3959,55679,581
1237680275258474752,356.479828779681,26.0607554105849,20.46899,18.58104,17.19037,16.69575,16.33649,8103,301,1,74,7336391391021651968,GALAXY,0.1978232,6516,56571,100
1237680275259720448,359.595694102576,26.2186247463525,21.5953,22.08942,20.14931,19.04151,18.48073,8103,301,1,93,7742948734200469504,GALAXY,0.5363919,6877,56544,491
1237680275263980032,10.3932718515363,26.3419402732328,26.53231,22.33608,20.83395,19.88268,19.47476,8103,301,1,158,7077562775900542976,GALAXY,0.4922416,6286,56301,567
1237663782594150656,16.8618931006149,-1.12537592226552,24.24743,23.11874,22.18522,22.61955,21.9421,4263,301,1,228,1.0507058869658E+19,GALAXY,0.1801174,9332,58072,585
1237663782589300992,5.79986972299729,-1.15177143634084,19.58547,18.18422,17.56465,17.24677,16.98325,4263,301,1,154,439112815295358976,GALAXY,0.1067255,390,51900,43
1237668299276222464,181.066255391286,20.8610119607624,20.72705,18.81781,17.53433,17.06648,16.71659,5314,301,6,31,2936502063246370816,GALAXY,0.1934984,2608,54474,564
1237668332028493824,221.425018863889,14.1586460460462,18.9059,18.62057,18.69868,18.7652,18.73379,5322,301,3,79,3095238553039300608,QSO,0.6813358,2749,54241,508
1237678860065964800,322.167440915072,10.0626491886869,19.58341,19.48789,19.08715,18.91311,18.85229,7773,301,5,62,821933086768916480,QSO,1.418552,730,52466,95
1237678595942908160,359.756787899677,1.55303586987692,25.03324,22.15281,21.72209,21.17469,20.59108,7712,301,1,328,4836982640287700992,GALAXY,0.6913424,4296,55499,424
1237678595945201920,5.02479179924632,1.5111656184287,21.05456,20.22515,20.29174,20.0905,19.77658,7712,301,1,363,8842938657000413184,QSO,2.252454,7854,56989,439
1237661951346672128,227.754266548313,10.4104565561642,23.98405,22.04563,21.74306,21.65617,21.42245,3836,301,6,521,6175612218044078080,STAR,-0.001506516,5485,56063,186
1237661361834426368,200.861107742405,46.526285579645,20.29264,19.39168,19.00382,18.85312,18.76912,3699,301,4,94,8341836779377416192,STAR,-0.0001815114,7409,56809,161
1237661361835868416,205.488019306511,45.7473123427799,21.50683,20.73672,20.2859,20.13591,19.61335,3699,301,4,116,8364385012926404608,QSO,2.189631,7429,56740,271
1237673706117660672,122.85213712121,43.0181958206418,22.72921,21.41143,19.60846,18.929,18.49969,6573,301,5,252,7181011977153828864,GALAXY,0.3653219,6378,56330,81
1237668353502150656,261.520405852291,36.1754831373883,17.10295,16.00324,15.8638,15.86728,15.90425,5327,301,3,61,3706608536424390656,STAR,-0.0002377049,3292,54943,531
1237678858474619136,7.01148797620698,11.8769137228627,26.20078,22.35476,20.76154,19.67726,19.2861,7773,301,2,356,6975122925449140224,GALAXY,0.5295332,6195,56220,629
1237678858474881280,7.60153264170947,11.9219156868319,24.85883,21.02898,19.24103,18.47006,18.01823,7773,301,2,360,6976200171446360064,GALAXY,0.4286411,6196,56189,452
1237678858479862016,19.2866304142555,11.6904795465194,19.68157,17.88211,16.84289,16.39905,16.03645,7773,301,2,436,5254831699649648640,GALAXY,0.1259819,4667,55868,934
1237678858481631488,23.4236154606643,11.4314917539571,20.13272,18.02983,16.83397,16.33806,15.9823,7773,301,2,463,5253501839731873792,GALAXY,0.1553444,4666,55832,192
1237673706652238080,115.670975869914,42.325514076766,19.65621,17.70137,16.75868,16.35346,16.09334,6573,301,6,217,3559084309795151872,STAR,0.0001099209,3161,54779,417
1237673706653024512,118.064032734784,42.6716703664864,20.80531,19.90088,19.69611,19.33526,18.9591,6573,301,6,229,9335008325203679232,QSO,2.254164,8291,57391,626
1237673706653745920,120.376818894252,43.0169245016946,22.22578,21.2902,20.86715,20.88881,20.69628,6573,301,6,240,4146892854550353920,STAR,-0.0005176371,3683,55245,740
1237673706654793984,123.604051926847,43.3551019676733,21.68559,21.21093,21.10402,20.83713,20.22072,6573,301,6,256,9320261668524283904,QSO,2.065337,8278,56990,226
1237680297277063936,350.03660933325,20.9963393959469,24.64165,22.68006,21.27001,20.10076,19.50997,8108,301,2,179,6883789243124307968,GALAXY,0.5639704,6114,56209,135
1237654381977206784,136.067853009302,51.0597319542736,19.63177,17.13714,16.10506,15.7472,15.59284,2074,301,3,117,621551482700851200,STAR,-0.0001273161,552,51992,199
1237680275257819648,354.712954608102,26.0014277149056,22.09952,21.54512,21.17809,20.7219,20.71888,8103,301,1,64,8668374978109134848,QSO,1.646368,7699,57574,260
1237680275258802688,357.313770280543,26.1894348379473,25.42695,20.97115,20.12168,19.74886,19.6288,8103,301,1,79,7337621194643101696,STAR,-0.0004470417,6517,56563,478
